iter	MultiClass	F1:use_weights=true;class=0	F1:use_weights=true;class=1	F1:use_weights=true;class=2	F1:use_weights=true;class=3	F1:use_weights=false;class=0	F1:use_weights=false;class=1	F1:use_weights=false;class=2	F1:use_weights=false;class=3
430	0.3465263306	0.6890664357	0.7156245986	0.9593463626	0.999638414	0.7408421725	0.582672632	0.4124293785	0.8787878788
431	0.3461860232	0.6894576073	0.7155126989	0.9595528116	0.99964418	0.7414108472	0.5827550604	0.413801602	0.8810126582
432	0.3457914628	0.6900743774	0.7164185898	0.959805243	0.9996326482	0.7418703077	0.5836514224	0.4150803461	0.8765743073
433	0.3455316142	0.6898670287	0.7163783009	0.9598951347	0.9996326482	0.7417196007	0.5835993951	0.4152343267	0.8765743073
434	0.3451314883	0.6896760243	0.7165573164	0.9600766954	0.9996268824	0.7414399592	0.5835991653	0.416315398	0.8743718593
435	0.3449754201	0.6902385744	0.7167967203	0.9599864244	0.9996211167	0.7419764202	0.5839913597	0.4160059465	0.8721804511
436	0.3448276267	0.6903361895	0.7168876354	0.9600193424	0.9996268824	0.7420708625	0.5840984098	0.4161606147	0.8743718593
437	0.3446663283	0.6906100934	0.7172694709	0.9600848399	0.9996268824	0.7422965415	0.5845145649	0.416315398	0.8743718593
438	0.3443014118	0.6909536125	0.7178900908	0.9601921127	0.9996268824	0.7424669966	0.5850568645	0.4169356841	0.8743718593
439	0.3440301371	0.6906220915	0.7179599169	0.960158492	0.9996011167	0.7420485175	0.5849898094	0.4164702964	0.8678304239
440	0.3437532297	0.6907951806	0.7184261563	0.9602950811	0.9996011167	0.7421636153	0.585447135	0.4168321748	0.8678304239
441	0.3433961832	0.69101804	0.7184689654	0.9604526857	0.999615351	0.7424190849	0.5855173241	0.4180776892	0.87
442	0.3431244401	0.6915009646	0.7186693952	0.960486327	0.9996468834	0.7428984624	0.5858181208	0.4185466783	0.8787878788
443	0.3429082682	0.6916875307	0.7188484797	0.9606073937	0.999638414	0.7430782971	0.5860141538	0.4192259675	0.8787878788
444	0.3427416129	0.6912854743	0.7185023168	0.9606651628	0.9996268824	0.7427587087	0.585613892	0.4195402299	0.8743718593
445	0.342421929	0.6912269774	0.7182810998	0.9607670126	0.999638414	0.7428190754	0.5854466064	0.4201176029	0.8787878788
446	0.3422176972	0.6909242986	0.7185529975	0.9609397062	0.999638414	0.7424240276	0.5855295485	0.4207492795	0.8787878788
447	0.3420433383	0.6911957366	0.7187739739	0.9610034166	0.999638414	0.7426533665	0.5857663359	0.4212771296	0.8787878788
448	0.3417660285	0.6916241736	0.7195119204	0.961179147	0.9996299448	0.7429365513	0.5864746339	0.4220183486	0.8787878788
449	0.3415614709	0.6917848741	0.7198294253	0.9613356569	0.9996184134	0.743089673	0.5868142929	0.4226557583	0.8743718593
450	0.3412096585	0.6921049516	0.7201306867	0.9616060607	0.9996468834	0.7434390968	0.5871553036	0.424311347	0.8787878788
451	0.3410211818	0.6921832995	0.7202035782	0.9616305725	0.9996411174	0.7435390492	0.5872749503	0.424311347	0.8765743073
452	0.3408721175	0.6924938156	0.7203451155	0.9616416981	0.9996468834	0.7438595	0.5875073447	0.4244186047	0.8787878788
453	0.3407155388	0.6928586637	0.7206223375	0.9617002846	0.9996268824	0.7441468373	0.5877951387	0.4250632911	0.8743718593
454	0.3404143463	0.6932619282	0.7208800887	0.961717322	0.9996526494	0.7445055918	0.5881068893	0.4253863694	0.8810126582
455	0.3402380955	0.6934060311	0.7215374008	0.9619115807	0.9996668852	0.7445777671	0.5887403322	0.4257639153	0.883248731
456	0.3400546408	0.6931080222	0.7210686998	0.9619813335	0.9996668852	0.7443850267	0.5882352941	0.4265210212	0.883248731
457	0.3398054091	0.6933341446	0.7212394732	0.9622030149	0.9996668852	0.7445928528	0.5883763307	0.42820709	0.883248731
458	0.3397040055	0.693432483	0.7214912306	0.962280298	0.9996668852	0.744624189	0.5885807426	0.4286443707	0.883248731
459	0.3394299152	0.6937958795	0.7216887111	0.9624054708	0.9996784177	0.7449544663	0.5887936717	0.429796493	0.887755102
460	0.3390036029	0.6938044941	0.7218909532	0.9625486204	0.9996984208	0.7449633538	0.5889726413	0.4304024609	0.8923076923
461	0.3387120334	0.6943045168	0.7223979217	0.9626646329	0.9996984208	0.745396232	0.5895410579	0.4310654685	0.8923076923
462	0.3383975722	0.6936947998	0.7220646488	0.9629737889	0.9996868877	0.7449267153	0.589090822	0.4326762015	0.887755102
463	0.3381781674	0.6941570669	0.7222012089	0.9628963944	0.9996784177	0.7454100194	0.5893989713	0.4322306603	0.887755102
464	0.3379988369	0.6944599034	0.7223778743	0.9628245889	0.9996841841	0.7456777892	0.5896476458	0.4318415638	0.8900255754
465	0.3377869427	0.6946842797	0.7225948964	0.9629971448	0.9996726514	0.7458262857	0.5897952333	0.4334021683	0.8854961832
466	0.3374461927	0.6951572677	0.7228618189	0.9630733296	0.9996899505	0.7461928216	0.5900389571	0.434580044	0.8923076923
467	0.3370858564	0.6951089377	0.7228903629	0.9634047329	0.9996957171	0.7462771037	0.5900998645	0.4362738729	0.8946015424
468	0.3368350646	0.6951365086	0.7230169912	0.9632684842	0.9996899505	0.7462608425	0.590252383	0.4351431904	0.8923076923
469	0.3363981731	0.6955030246	0.7231229861	0.9632773783	0.9997014836	0.746626114	0.5904407796	0.4354817793	0.8969072165
470	0.3361974853	0.6956945596	0.7236006101	0.963368617	0.9996957171	0.7466766656	0.5908360707	0.4359906518	0.8946015424
471	0.335890627	0.6957977215	0.7238641921	0.9635563834	0.9996899505	0.746783059	0.5911025331	0.4368982566	0.8923076923
472	0.3356862168	0.69603364	0.7241998159	0.963633884	0.9996814805	0.746936812	0.5914179552	0.4373534775	0.8923076923
473	0.3354220442	0.6960298446	0.7237687343	0.9639480244	0.9996957171	0.747163088	0.5910709789	0.4398166339	0.8946015424
474	0.3352745388	0.6961356287	0.7236735023	0.9638905561	0.9996957171	0.747265799	0.5909979492	0.4398166339	0.8946015424
475	0.3350282384	0.6965802189	0.7242151253	0.9641068304	0.9997014836	0.7476284054	0.5915408507	0.4412035212	0.8969072165
476	0.3347773422	0.6971216694	0.7247246736	0.9642127302	0.9996841841	0.7480651659	0.5920871161	0.4421329822	0.8900255754
477	0.3345455716	0.6968336003	0.7245795227	0.9642873654	0.9997041874	0.7478193257	0.5918758842	0.4424825405	0.8946015424
478	0.3342412548	0.6967721416	0.7243951034	0.9643455779	0.9997014836	0.7478391157	0.5917256266	0.442832652	0.8969072165
479	0.334070993	0.6972776475	0.724587501	0.9642518801	0.9997099541	0.7483220054	0.5920566355	0.442540854	0.8969072165
480	0.3339071837	0.6970594876	0.7246699962	0.9643041462	0.9996957171	0.7480458535	0.5920249445	0.442657527	0.8946015424
481	0.3336500642	0.6970944493	0.7244999899	0.9642936557	0.9996957171	0.7481203008	0.5918844682	0.4428910578	0.8946015424
482	0.3334833536	0.6974565539	0.7248380785	0.964271282	0.9996841841	0.7484296727	0.5923019701	0.442657527	0.8900255754
483	0.3333093536	0.6973625058	0.7249894304	0.964540019	0.9996784177	0.7483519046	0.5923838081	0.4441798942	0.887755102
484	0.3330872113	0.6979908483	0.7254309406	0.9645534873	0.9996841841	0.748974158	0.5930140439	0.4440624173	0.8900255754
485	0.3326266437	0.6979880759	0.7256814031	0.9648138077	0.9996899505	0.7489777037	0.5932174915	0.4454171641	0.8923076923
486	0.3323544522	0.6982872475	0.725885705	0.9649340396	0.9996899505	0.7492284986	0.5934147688	0.4466019417	0.8923076923
487	0.3320097505	0.6986003474	0.7264234993	0.9652397487	0.9996984208	0.7494615531	0.5938969389	0.4486305945	0.8923076923
488	0.3318036679	0.6982793716	0.7260137198	0.9652393996	0.9997099541	0.7492780331	0.593514175	0.4484508547	0.8969072165
489	0.331572135	0.6987421897	0.7269032982	0.9654671448	0.9997099541	0.7495179915	0.5942977723	0.4498325519	0.8969072165
490	0.3313616395	0.698741798	0.7268485727	0.9654540001	0.9997041874	0.7494790968	0.5941935175	0.4501340483	0.8946015424
491	0.3311546843	0.6988565369	0.7267985024	0.9654540001	0.9997099541	0.7496486904	0.5942225367	0.4501340483	0.8969072165
492	0.3309957069	0.6989757296	0.7270756212	0.9655205905	0.9997157208	0.74969456	0.594456566	0.4504963778	0.8992248062
493	0.3307103054	0.6990844563	0.7272655068	0.9655389957	0.9997214876	0.7498322989	0.5947281318	0.4500737167	0.9015544041
494	0.3304920509	0.699173056	0.7274322736	0.9656078782	0.9997272545	0.7499364568	0.5949336724	0.450194396	0.9038961039
495	0.3302504632	0.6996148295	0.7277269275	0.9656613396	0.9997272545	0.7503211871	0.5952806536	0.4508592911	0.9038961039
496	0.3300645741	0.6997805995	0.7279572182	0.9657938879	0.9997272545	0.7505434016	0.595605266	0.4512227896	0.9038961039
497	0.3298470173	0.7002080501	0.7282032599	0.9658443893	0.9997387884	0.7509454197	0.595928069	0.4517691376	0.908616188
498	0.3297247687	0.7002108719	0.7279634015	0.9657174372	0.9997387884	0.7509419053	0.5956854224	0.4514654477	0.908616188
499	0.329369049	0.7004503257	0.7282078664	0.9659315511	0.9997330214	0.751207951	0.595977667	0.4528047465	0.90625
500	0.3292447259	0.7003101847	0.7282540429	0.9659240063	0.9997330214	0.7509350345	0.5958442306	0.45317139	0.90625
501	0.3290793049	0.7002820202	0.7282053992	0.9660936438	0.9997330214	0.7509895367	0.5958197351	0.4542134452	0.90625
502	0.328817298	0.7005758676	0.728167847	0.966126982	0.9997330214	0.7514015528	0.5959674805	0.4543978349	0.90625
503	0.328677869	0.7008291324	0.7283257732	0.9661527741	0.9997387884	0.7515919075	0.5961166681	0.4549519035	0.908616188
504	0.3285102657	0.7009031076	0.7286515158	0.9663191587	0.9997387884	0.7516360149	0.5964175091	0.455692767	0.908616188
505	0.3283668964	0.7011337174	0.728672166	0.9662917738	0.9997387884	0.751873656	0.596507662	0.4557546145	0.908616188
506	0.3281726897	0.7011792945	0.7286308648	0.966355846	0.9997387884	0.7519720286	0.5965093512	0.4561880179	0.908616188
507	0.3279449955	0.7015549031	0.728974264	0.9663700649	0.9997387884	0.7522626667	0.5968815318	0.4564360473	0.908616188
508	0.327798608	0.7015292422	0.7289573075	0.9665173811	0.9997387884	0.7523133629	0.5968954994	0.4572440087	0.908616188
509	0.3276047084	0.7016686845	0.7291849946	0.9666542004	0.9997560899	0.752392766	0.59706225	0.4583048997	0.9157894737
510	0.3272711992	0.7021210401	0.7295351738	0.9668502741	0.9997560899	0.752781673	0.5974178827	0.4601260619	0.9157894737
511	0.3271198198	0.7022038565	0.7297768787	0.9668363913	0.9997560899	0.7527575926	0.5975940644	0.4600630223	0.9157894737
512	0.3269368659	0.7022265883	0.7299475167	0.9669557265	0.9997560899	0.7527874491	0.5977646254	0.4605678233	0.9157894737
513	0.3267391946	0.7022664501	0.7300357687	0.9671346921	0.9997503227	0.7528156407	0.5977988214	0.4620253165	0.9133858268
514	0.3265817308	0.7026617845	0.7301441358	0.9671635267	0.9997560899	0.7531971562	0.5979782457	0.4627256442	0.9157894737
515	0.3263992822	0.7026247977	0.7300505509	0.9672059055	0.9997560899	0.7531654935	0.5978512694	0.4633002208	0.9157894737
516	0.3261526908	0.7029748425	0.7303718129	0.9672956016	0.9997560899	0.7534487861	0.5981873837	0.4641326883	0.9157894737
517	0.3259938389	0.7029440975	0.7306862472	0.9673283216	0.9997387884	0.7533333333	0.5984423938	0.463940315	0.908616188
518	0.3257822257	0.7029893802	0.7307612225	0.9674060795	0.9997387884	0.7534122057	0.5985525858	0.4642610259	0.908616188
519	0.3256339737	0.703392944	0.730892603	0.9675130561	0.9997445555	0.7538214452	0.5987562428	0.4654837815	0.9109947644
520	0.3253030151	0.7041105054	0.7314293986	0.9674078328	0.9997445555	0.7543669353	0.599365979	0.4652258243	0.9109947644
521	0.3250703751	0.7041458401	0.7316243018	0.9675681317	0.9997672653	0.7542870831	0.5993952774	0.4669726046	0.9133858268
522	0.3249173457	0.7043106678	0.7316633641	0.967599282	0.9997730327	0.754450354	0.5994600108	0.4674276169	0.9157894737
523	0.3247579996	0.704570129	0.731989703	0.9676383565	0.9997730327	0.7546335106	0.5997912142	0.4676880223	0.9157894737
524	0.3244170332	0.7048546878	0.7322669803	0.9678483903	0.9997730327	0.7548812442	0.6000551896	0.4694533762	0.9157894737
525	0.3241792743	0.7048200943	0.732265369	0.9677582407	0.9997815043	0.754884422	0.6001224152	0.4684056354	0.9157894737
526	0.3239791253	0.7049430604	0.7325426009	0.9678108876	0.9997672653	0.754946363	0.6003864015	0.4685363471	0.9133858268
527	0.3237514838	0.7050822608	0.7325568137	0.9678785056	0.9997903353	0.7550832118	0.6003959921	0.4693221523	0.9230769231
528	0.3235775946	0.7052252453	0.7327939983	0.9680551699	0.9998103428	0.75515925	0.6005517572	0.4709016968	0.928
529	0.3234608074	0.7054246469	0.7330272333	0.9681277577	0.999796103	0.7553192239	0.6007988581	0.471364402	0.9255319149
530	0.3232872202	0.7056826791	0.7332025086	0.9683041617	0.999796103	0.7555978031	0.6010197349	0.4727579896	0.9255319149
531	0.3231772278	0.7054912131	0.7329910062	0.9683376526	0.9998103428	0.755484834	0.6008086286	0.4729577465	0.928
532	0.3230304531	0.7056309654	0.7330060651	0.9682037028	0.9997903353	0.7555834061	0.6008615621	0.47215973	0.9230769231
533	0.3229696159	0.7055481626	0.7329831719	0.9682341914	0.999804575	0.7555305217	0.6008375631	0.4722261285	0.9255319149
534	0.3227376801	0.7062889408	0.7338702331	0.9684129279	0.9997845677	0.7561052876	0.6017784071	0.4733577671	0.9206349206
535	0.3224322011	0.7060122925	0.7336654457	0.9684573587	0.9997988072	0.7559047358	0.6015503132	0.4734912578	0.9230769231
536	0.3223264011	0.706123249	0.7336938114	0.968499851	0.999804575	0.7559995213	0.6015694368	0.4740928985	0.9255319149
537	0.3222156202	0.7061979459	0.733924846	0.9685386469	0.9997988072	0.7560245841	0.6017852001	0.4741598419	0.9230769231
538	0.3220528178	0.7063063128	0.7338624962	0.9687374295	0.9997988072	0.756252727	0.6018075109	0.4756373938	0.9230769231
539	0.3217303797	0.706703105	0.7342546575	0.9686199488	0.999804575	0.7565186181	0.6022349453	0.4748303167	0.9255319149
540	0.3215782406	0.7069432259	0.7345901376	0.9686282389	0.999804575	0.7566684965	0.6025684109	0.4748303167	0.9255319149
541	0.3212752761	0.7069224113	0.7345063264	0.9688360552	0.999804575	0.7566924701	0.6024431805	0.476717774	0.9255319149
542	0.321142634	0.7068280691	0.7343407825	0.9688138219	0.999804575	0.7566342723	0.6022800912	0.4766501065	0.9255319149
543	0.3209368355	0.7070996196	0.7344670152	0.9688895229	0.9998103428	0.7569332076	0.602489766	0.4772598067	0.928
544	0.3207841731	0.7070001979	0.7344649433	0.9690970996	0.9998103428	0.7568438456	0.6024024096	0.4789616317	0.928
545	0.3206778774	0.7074391655	0.7347948612	0.9691204016	0.9998103428	0.7571724051	0.6027407123	0.4796457649	0.928
546	0.3205876549	0.7070503449	0.7347132736	0.969273857	0.9998018707	0.7568046838	0.6025353498	0.4804005722	0.928
547	0.3204228969	0.7074442203	0.734911343	0.9693386774	0.999796103	0.7572035568	0.6028363689	0.4810888252	0.9255319149
548	0.3203234919	0.7075525927	0.7350016882	0.9692855121	0.9998103428	0.7572826462	0.6029445291	0.4807444524	0.928
549	0.3201264337	0.7080056608	0.7352227107	0.969406509	0.999796103	0.7577423982	0.6032698725	0.4819173364	0.9255319149
550	0.319955488	0.7082662877	0.7355014525	0.9694649891	0.9998103428	0.7579976095	0.6036213438	0.4821249103	0.928
551	0.3197175728	0.7084395245	0.7357994943	0.9697905486	0.9998103428	0.7581499005	0.6038650822	0.4846997691	0.928
552	0.3194851792	0.708276106	0.7352336813	0.9698278525	0.9998103428	0.7581699346	0.6033720819	0.4854705797	0.928
553	0.3192296713	0.7087082223	0.7357421759	0.9698807248	0.999804575	0.7585237654	0.6039517146	0.4856109906	0.9255319149
554	0.3190079462	0.7087508503	0.7354648084	0.9696984418	0.999804575	0.75865848	0.6038125916	0.4842803577	0.9255319149
555	0.3189409982	0.7089365196	0.7357838139	0.9698161843	0.999804575	0.758778154	0.6041050785	0.4851199075	0.9255319149
556	0.3187022464	0.7092300341	0.7359515426	0.9700384853	0.9998103428	0.7590866631	0.604300119	0.4871608879	0.928
557	0.3185880398	0.7090014468	0.7356575748	0.9700441457	0.999804575	0.7589423043	0.6040071634	0.4872315728	0.9255319149
558	0.318501822	0.7091121324	0.7358002078	0.9701340164	0.999804575	0.7590367369	0.6041463854	0.4879395525	0.9255319149
559	0.3183845861	0.7094369187	0.7361246741	0.970131362	0.9998103428	0.7592735649	0.6044901687	0.4880104636	0.928
560	0.3181638004	0.7092209746	0.7359210025	0.9701483468	0.9997988072	0.759096815	0.604249285	0.4882233207	0.9230769231
561	0.3180707199	0.7092639733	0.7358972459	0.9702125788	0.999804575	0.759212448	0.6042938885	0.4885074193	0.9255319149
562	0.3179268029	0.7094901437	0.7362792959	0.9702375313	0.9998103428	0.7593413153	0.6046634615	0.4885074193	0.928
563	0.3177370252	0.7097334579	0.7366793673	0.9701479941	0.999804575	0.7593967534	0.6049931518	0.4880104636	0.9255319149
564	0.3176555055	0.7096377931	0.7364444546	0.9701763033	0.9998218787	0.7593763169	0.6047702013	0.4883653287	0.9329758713
565	0.3175594729	0.7098368598	0.736628285	0.9702665513	0.9998161107	0.7595356318	0.6049501382	0.4892903978	0.9304812834
566	0.3174892367	0.7098688179	0.7365404873	0.9702552253	0.9998161107	0.7596269977	0.6049301107	0.4891478514	0.9304812834
567	0.3173432716	0.7096334521	0.7364349393	0.9704623289	0.9998103428	0.7595082462	0.6048244612	0.4902905534	0.928
568	0.3171591816	0.7099879739	0.7368473132	0.9704033756	0.9998161107	0.7597300922	0.6052448141	0.489861415	0.9304812834
569	0.317011187	0.7105366668	0.7373230676	0.9703923993	0.9998103428	0.7601710206	0.6057990527	0.4899328859	0.928
570	0.316757888	0.7108783056	0.7374623376	0.9704623289	0.9998161107	0.7605874964	0.6061014339	0.4902905534	0.9304812834
571	0.316505007	0.7108815653	0.7374082888	0.9705296121	0.9998103428	0.7606558757	0.6060956094	0.4907204442	0.928
572	0.3164400698	0.7109912701	0.7375970396	0.9706509198	0.9998103428	0.7606971947	0.6062136903	0.4919425725	0.928
573	0.3160709785	0.7114421834	0.7380203816	0.9707832428	0.9998161107	0.7610829317	0.6066810215	0.4930983847	0.9304812834
574	0.3158274824	0.7116242267	0.7382312749	0.9708535819	0.9998218787	0.7612246043	0.6068924039	0.4936783299	0.9329758713
575	0.3156917472	0.7116557214	0.7383041598	0.9708562403	0.9998161107	0.7612439755	0.6069718767	0.4936057622	0.9304812834
576	0.3155287351	0.7115473941	0.7382511245	0.9708622635	0.9998276467	0.7610934913	0.6068272271	0.4938961612	0.935483871
577	0.3153391415	0.7119368707	0.7384640018	0.9708962848	0.9998276467	0.7614745186	0.6071402795	0.494332401	0.935483871
578	0.3151632944	0.7119592274	0.7387242312	0.9709632749	0.9998276467	0.76143236	0.6073498641	0.49455081	0.935483871
579	0.3149495614	0.7116073213	0.7387205238	0.9710893037	0.9998276467	0.7610639343	0.6072033746	0.4952071966	0.935483871
580	0.3147374002	0.7118270984	0.7388536622	0.9711343338	0.9998334148	0.7612899604	0.6073974348	0.4955726092	0.9380053908
581	0.3146901154	0.7118109247	0.738673605	0.9711517071	0.9998334148	0.7613254474	0.6072373167	0.4960118168	0.9380053908
582	0.3144952955	0.7119715531	0.7389608525	0.9712981775	0.9998276467	0.7614189692	0.6074780957	0.4972604768	0.935483871
583	0.3142982522	0.7122686984	0.7390359096	0.9713575931	0.9998276467	0.7617571349	0.6076594721	0.4979240807	0.935483871
584	0.3140355948	0.7124099896	0.7392062283	0.9715294984	0.9998276467	0.7618893993	0.6078174408	0.499405116	0.935483871
585	0.3138639912	0.7127060587	0.7396791794	0.9715461784	0.9998276467	0.76205039	0.6082702248	0.499405116	0.935483871
586	0.3135199765	0.7129319281	0.7396526028	0.9717124705	0.999839183	0.7623935219	0.608366208	0.5008202834	0.9405405405
587	0.3133735397	0.7130038922	0.7397657498	0.9718530746	0.999839183	0.7624936034	0.6084990197	0.5017931859	0.9405405405
588	0.3131620327	0.7132973434	0.7400955904	0.9719519818	0.9998334148	0.7627105575	0.6088253334	0.5027698757	0.9380053908
589	0.3129450325	0.7135259641	0.7401025782	0.9719613909	0.9998276467	0.7629260497	0.6088650989	0.5034482759	0.935483871
590	0.3127828596	0.7138716181	0.7403998778	0.9721445258	0.9998334148	0.7632814361	0.6092355079	0.5048864832	0.9380053908
591	0.3125870711	0.7138756759	0.7403990002	0.9720231985	0.9998334148	0.7632595001	0.6092480959	0.5038259565	0.9380053908
592	0.3124161073	0.7137785676	0.7407032095	0.9723016068	0.9998418875	0.7631335501	0.6094475311	0.5056467399	0.9380053908
593	0.312334155	0.7141585631	0.7409688626	0.9722708614	0.9998476557	0.7634523885	0.6097792747	0.5055706113	0.9405405405
594	0.3120918784	0.7141634143	0.7407839468	0.9725478072	0.9998334148	0.7635879654	0.6096246391	0.5081719128	0.9380053908
595	0.3119679726	0.7142654628	0.7408129304	0.9724377559	0.9998334148	0.7636732978	0.6097012142	0.5072507553	0.9380053908
596	0.3117117634	0.7148703285	0.7415677632	0.9725839058	0.9998334148	0.7641579471	0.6105280893	0.5080950219	0.9380053908
597	0.3115265147	0.7146188303	0.741422058	0.9726799389	0.9998276467	0.7639320837	0.6102983638	0.5089421037	0.935483871
598	0.3112465008	0.7150659388	0.7420826314	0.9727893358	0.9998476557	0.7642675034	0.6109961501	0.5094053398	0.9405405405
599	0.3111318983	0.7152437836	0.7421641248	0.972851958	0.9998476557	0.7644306865	0.6110903907	0.5102567999	0.9405405405
600	0.3108650459	0.7156203861	0.742291094	0.9728405715	0.9998534241	0.7648570128	0.6113873605	0.5101017773	0.9430894309
601	0.3107619771	0.7154195061	0.742005341	0.9729427044	0.9998534241	0.7647355305	0.6110636249	0.5112667479	0.9430894309
602	0.3106131879	0.7157623079	0.7424049887	0.9730441492	0.9998534241	0.7650225031	0.6115077597	0.5119682878	0.9430894309
603	0.310384493	0.7161590096	0.7428891994	0.9729708222	0.9998476557	0.7652535491	0.6119952809	0.5114224794	0.9405405405
604	0.3101307296	0.7166080381	0.7432937936	0.9731972432	0.9998476557	0.7656560567	0.6124340854	0.5136127256	0.9405405405
605	0.3099681335	0.7164273701	0.7434811864	0.9733121002	0.9998476557	0.7654441979	0.6125371554	0.5139271503	0.9405405405
606	0.3096535872	0.716646887	0.7435301903	0.9732923327	0.9998734341	0.7657025285	0.612689622	0.5137698898	0.9482288828
607	0.3095970143	0.7166407659	0.7435787259	0.9733208258	0.9998734341	0.7656569333	0.6126865672	0.5141632216	0.9482288828
608	0.3094739811	0.7166405214	0.7433098593	0.9731630604	0.9998734341	0.7657090871	0.6124891629	0.5131418093	0.9482288828
609	0.3092767657	0.7177529554	0.7443265642	0.9732816458	0.9998591925	0.7666554744	0.613701535	0.514084507	0.9456521739
610	0.3091504044	0.71793446	0.7443302433	0.9733701552	0.9998734341	0.7668485103	0.6137218045	0.5154259401	0.9482288828
611	0.3090765343	0.7177005841	0.7442758863	0.9733671281	0.9998734341	0.766588548	0.6135742246	0.5152677612	0.9482288828
612	0.3089167624	0.717826066	0.7443970607	0.973363391	0.9998676656	0.7667699452	0.6138198645	0.5146360153	0.9456521739
613	0.3087617092	0.7180124976	0.7448365953	0.9735493726	0.9998676656	0.7668893163	0.6142335635	0.5158218126	0.9456521739
614	0.3085431602	0.7183410896	0.7450693562	0.9735946312	0.9998676656	0.7672071996	0.6145539567	0.5162182936	0.9456521739
615	0.3084356902	0.7186876326	0.7452332378	0.9735242494	0.9998676656	0.7675238055	0.614815172	0.5158218126	0.9456521739
616	0.3083031891	0.7187334658	0.7453378688	0.9736322282	0.9998734341	0.7675117817	0.6148357939	0.517092701	0.9482288828
617	0.3079994405	0.7186289131	0.7452923857	0.9737536023	0.9998618971	0.7674634859	0.6147875866	0.5179700756	0.9430894309
618	0.307799206	0.7190217498	0.7452963808	0.9738227639	0.9998561286	0.7678867215	0.6148930526	0.5194122196	0.9405405405
619	0.3075367594	0.7189613629	0.745630735	0.9739049553	0.9998561286	0.7676407449	0.6150177062	0.5202168861	0.9405405405
620	0.3073222214	0.7188954654	0.7455384605	0.9739555977	0.9998734341	0.7676387714	0.6149472365	0.5204587725	0.9482288828
621	0.3071552359	0.7192046214	0.7457915514	0.9739586285	0.9998734341	0.767890601	0.6152455995	0.520620155	0.9482288828
622	0.3071024143	0.719238167	0.7458420883	0.9740237216	0.9998792028	0.7679250559	0.6152882356	0.521185783	0.9508196721
623	0.3069122329	0.7193839601	0.7461110311	0.9742499216	0.9998734341	0.7680682255	0.6155569744	0.5229714998	0.9482288828
624	0.3067900023	0.7193344379	0.7462865676	0.9742663396	0.9998734341	0.7679647626	0.6156829212	0.5227272727	0.9482288828
625	0.3067136897	0.719416148	0.746086333	0.9742186973	0.9998734341	0.7681210071	0.6155718348	0.5226459144	0.9482288828
626	0.3065913422	0.7195981488	0.7463823655	0.974334507	0.9998734341	0.7682619119	0.6158720979	0.5234606391	0.9482288828
627	0.3063054748	0.7197854122	0.746174606	0.9744605133	0.9998792028	0.7685331396	0.6157202083	0.5255086072	0.9508196721
628	0.306139201	0.7203057059	0.746806374	0.9744830065	0.9998792028	0.768896466	0.6163876737	0.5255908593	0.9508196721
629	0.3059522284	0.7198179316	0.7462844698	0.9743527063	0.9998734341	0.7685007896	0.6158202984	0.524441668	0.9482288828
630	0.3057740089	0.7198389278	0.7462017465	0.9744833623	0.9998734341	0.7685815296	0.6157517324	0.5258377701	0.9482288828
631	0.3055526731	0.720140471	0.7465129698	0.974532098	0.9998734341	0.7687728394	0.6160352805	0.5266624843	0.9482288828
632	0.3052996721	0.720678096	0.747144495	0.9746906635	0.9998591925	0.7691867005	0.6167026135	0.5279874214	0.9456521739
633	0.3050963721	0.7206770393	0.7469862106	0.9745660212	0.9998734341	0.7692382922	0.6166196572	0.5269104033	0.9482288828
634	0.3047567281	0.7206053468	0.7470493127	0.9746049487	0.9998676656	0.7691910054	0.616697606	0.526745098	0.9456521739
635	0.3046057857	0.721009702	0.7473982146	0.9747101319	0.9998734341	0.7695337873	0.6170871961	0.5279044175	0.9482288828
636	0.3044147248	0.7211450818	0.7475849001	0.9748348111	0.9998734341	0.7696530339	0.6172744259	0.5289855072	0.9482288828
637	0.3042588473	0.7215909453	0.7480627954	0.9750479809	0.9998618971	0.7700053771	0.6177544748	0.5312450562	0.9430894309
638	0.3040574862	0.7220471926	0.7483847773	0.9749598784	0.9998734341	0.7704144325	0.6182120763	0.5303221731	0.9482288828
639	0.3039804477	0.7218150227	0.7482470427	0.9751132197	0.9998561286	0.7702222439	0.6179941892	0.5318340196	0.9405405405
640	0.3038198914	0.7221308083	0.7484772644	0.9751673825	0.9998676656	0.7705002723	0.6182690685	0.5325087219	0.9456521739
641	0.3037235884	0.7225652862	0.7489974572	0.9754422279	0.9998618971	0.7709133038	0.6188632828	0.5347133758	0.9430894309
642	0.3036029155	0.7223631332	0.7488303411	0.9753597768	0.9998618971	0.7707255785	0.6186663451	0.533863275	0.9430894309
643	0.3034567988	0.7225681591	0.7490726646	0.9752891396	0.9998676656	0.7708106448	0.6188771143	0.5334392375	0.9456521739
644	0.3032942234	0.7221235915	0.7487451536	0.9752891396	0.9998618971	0.7704070945	0.6184381779	0.5334392375	0.9430894309
645	0.3031806171	0.722300953	0.7487921659	0.9752807351	0.9998618971	0.7706023625	0.6185596837	0.5334392375	0.9430894309
646	0.3030518309	0.7222873562	0.7489492673	0.9753826681	0.9998676656	0.770548806	0.6186550976	0.5342029908	0.9456521739
